section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T15+T16,87.2358,126.30769701492538,233.1273,95.2941,17.39537910447761,52.0983119402985,1.0,32.962414001995604,103.0,47.389893309904885,254.2086814607644,465.85350000000017,0
T13+T14,81.3535,121.06407368421053,208.1483,92.549,24.37048684210526,44.34983289473684,1.0,38.73423765872805,94.0,42.4719014497739,506.1346152070328,307.44280000000026,0
T6,76.4858,116.42981136363636,174.7463,83.9216,14.786104545454547,60.3654,1.0,41.17509543071123,125.0,59.564975213960025,417.41999266174736,276.26800000000003,0
T8+T9,137.4075,169.8396224137931,203.0442,85.4902,7.707912068965517,76.3285672413793,3.0,14.198225696793395,54.0,18.361480756113902,135.88739520893319,358.6556999999998,1
T1-T3,104.3793,155.676834375,262.4781,89.8039,17.5367640625,63.192378125,2.0,24.90454429215874,52.0,44.34961976913272,193.710326036818,551.9958000000001,2
T10-T12,101.0147,153.27042738095238,213.6492,60.3922,15.336130952380952,42.2175380952381,2.0,23.884236923970345,66.0,37.86355056470536,171.32163804678171,397.37840000000006,3
T4+T5,122.9877,150.828258,223.9261,83.9216,13.756862000000002,42.07058,3.0,22.081728018025327,51.0,44.52670646798749,323.70367911479457,337.45159999999987,3
