section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T13,138.92891764705882,151.4086649220448,176.50605294117645,76.12456470588235,8.436627548138752,59.275984659711526,2.823529411764706,14.731938285097655,50.2762,36.10831211501708,174.96555455270186,183.4012823529412,0
T6,146.33894705882352,163.3914986234702,214.72674705882352,97.1626294117647,22.54734727125745,50.91594356287602,3.235294117647059,13.738219740015515,43.613047058823526,34.34222181237448,131.94663060596764,173.0330294117647,0
T14,85.66414705882353,125.35397632227563,208.54459411764705,100.0,36.562245932456655,40.57964735911769,1.8235294117647058,30.216185418968756,84.51838235294117,41.081421499717,262.6830023496989,182.84354117647058,1
T1,72.34347058823529,117.00937494652092,238.32886470588235,100.0,32.61430377502978,45.89101358617471,1.411764705882353,36.513232242707595,104.58823529411765,32.5265570585538,272.573668311381,258.2724529411765,1
T16,100.62068235294117,125.90883546263403,169.56678235294117,83.82929999999999,6.381041821321346,62.707098918646295,1.9411764705882353,23.873767166080636,74.23391764705882,28.940584980903477,219.49289449924223,314.11818823529404,1
T8+T9,87.17300588235294,119.15069313664662,177.43683529411763,99.72318235294118,19.600277631449753,56.56190503216879,1.7647058823529411,35.81049656247117,69.92325294117647,42.2953473408934,334.0713529740584,223.1350411764706,1
T3,88.60508823529412,116.7520651700353,196.64436470588237,100.0,22.73007009771392,43.696011856343766,1.8235294117647058,32.03745469837105,86.70588235294117,32.60751335204333,175.54523368750066,249.44389411764703,1
T15,80.80639411764706,102.53061227623193,158.80064705882353,98.26989411764706,16.288297862898563,49.82353635455293,1.6470588235294117,28.455127827594065,90.38602941176471,30.6312547965264,162.17076183175527,205.93816470588237,1
T10,117.35668823529413,128.27606689873403,152.1378294117647,75.15571176470587,13.439317914230424,40.34854273843925,2.2941176470588234,15.133734802737635,51.93749411764706,28.827668081808223,115.32379850920995,104.78394705882359,2
T11,109.81604117647059,122.21085223398602,141.16884705882353,56.53978823529412,5.044461958410742,56.36766473287846,2.1176470588235294,16.792375881879146,61.702664705882356,33.74322931973717,160.71229693897303,157.8610764705882,2
T7,104.48705294117647,118.71863378516088,151.41483529411767,83.11418823529412,10.818047516675687,51.832269714339354,2.0588235294117645,17.043459046181272,64.31434117647059,31.129774983367096,180.87407240422675,184.0300647058823,2
T12,159.34502352941178,171.48943839168004,182.81475882352942,4.059976470588235,0.6741097514694312,96.88449973497758,2.9411764705882355,9.126027040462244,36.81273529411765,24.341209691975333,111.15837818283961,130.27240000000003,3
T4,153.22167647058825,171.04104895157892,190.13729411764706,0.6459058823529411,0.18818699690402477,96.04956182325662,3.0,18.93457181100354,48.783552941176474,26.657132275526266,99.60717419474516,164.53827058823524,3
