section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T12,156.84493333333333,168.14137743055554,179.7157,1.3072000000000001,0.08170000000000001,86.4977888888889,3.0,6.967996434459972,36.0,22.651476315018822,55.08089919143523,131.61103333333313,0
T13,138.29253333333332,149.4590533256766,169.4184,81.04573333333333,7.062653705738096,65.82304260683334,2.6666666666666665,15.893849477211718,56.333333333333336,35.925945315019085,168.27357187715026,184.0653333333333,0
T16,101.8972,127.80087987382986,172.20569999999998,70.19606666666668,7.0020185954946825,66.3169412632054,2.0,21.407949968930385,70.0,38.816240714192666,304.68734672579967,314.05390000000006,0
T6,135.6984666666667,156.9165190603861,209.79373333333334,86.53593333333333,22.044218323433977,51.30936267667602,2.3333333333333335,19.610485202226354,56.0,55.10625778575895,343.4743674953429,175.6486,0
T14,91.89236666666666,125.47687241665629,204.16066666666666,84.70586666666667,29.596199481047865,35.58273880931623,1.6666666666666667,35.649689662426894,93.0,44.18857868626103,304.3112728187125,183.88513333333336,1
T15,78.43900000000001,101.69449041534646,157.73760000000001,83.5294,14.188942163368077,49.10958182753976,1.3333333333333333,27.863652413212453,96.0,45.247290919388206,282.4890316142059,205.79806666666659,1
T3,87.74443333333333,116.46833539682541,196.91006666666667,93.8562,21.57956026862027,41.12187952787953,1.6666666666666667,35.50846702802108,96.33333333333333,42.536087794734236,304.1502788150313,249.6646999999999,1
T1,68.72663333333334,116.34105520190049,230.05013333333332,83.00653333333334,29.97795476074134,46.393828074425244,1.3333333333333333,36.498889432662224,110.66666666666667,38.958272559869066,376.52094363487646,259.29839999999996,1
T8+T9,80.39726666666667,114.36719035285415,174.45130000000003,88.62746666666668,18.603689418405178,53.92541021489592,1.6666666666666667,42.604097402653935,85.0,54.29722538174076,489.2617531941186,223.16616666666673,1
T11,115.95586666666668,123.29120222798555,138.65619999999998,17.3856,1.5507469560469558,54.94504903691571,2.0,23.77422936194262,74.66666666666667,71.44288429276507,394.18548753668534,158.4606000000002,2
T10,113.34403333333334,124.60221258093759,152.59783333333334,75.42483333333332,13.74717573815074,40.19076971639472,2.0,16.86582025026439,61.666666666666664,51.57918107087028,198.7793546979655,107.13373333333327,2
T7,102.4796,116.61665117480777,149.53586666666666,84.183,10.602922457033017,51.83945640547264,2.0,21.55546893520088,64.33333333333333,60.610933307472635,356.9964444725704,184.64829999999984,2
T4,105.34573333333333,136.39535822344322,178.86626666666666,16.993466666666666,2.542171746031746,81.6482746031746,2.3333333333333335,34.33337659690634,74.33333333333333,67.23698361414282,1980.14459443682,165.63013333333333,3
