section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T3,149.8131,178.40988775510206,201.7243,0.0,0.0,99.6078,3.0,5.146963513554761,24.0,19.0679436274532,81.91598129030632,228.99879999999996,0
T11,72.3125,110.13995000000001,219.8367,100.0,25.319693478260866,44.09205869565217,1.0,69.34720354597118,127.0,67.71979027395206,453.25408185496843,268.5868999999998,1
T7,78.4161,110.42809523809522,185.565,100.0,39.682542857142856,8.944914285714285,1.0,76.56207658009875,127.0,85.37990829794744,285.070948636498,119.31930000000011,1
T9,70.9163,110.75289411764706,221.5839,100.0,34.00230294117647,39.67704411764706,1.0,45.86352861359128,127.0,48.98604842416217,210.3489523793516,199.17039999999997,1
T2,112.3369,138.35059677419355,187.1672,99.6078,18.481970967741937,50.65147741935484,2.0,19.236660873047164,62.0,36.104906306265605,157.725652954994,228.98980000000006,2
T4,139.4598,159.8724580645161,212.0928,100.0,21.02466774193548,71.46107741935484,3.0,13.963879661734339,35.0,48.675652236725824,216.20913079621022,268.5973999999999,2
T5,95.3841,139.88076,232.0363,100.0,32.35854285714286,55.7759,1.0,29.798909630422738,63.0,68.41598916745087,297.27923333683555,262.2584999999999,2
T1,116.0601,145.40653333333333,223.331,100.0,33.41176333333333,48.73201666666667,2.0,20.332462960774716,67.0,41.68182085952254,171.3263099005929,232.91910000000001,2
T8,76.1501,128.8971525,181.3306,0.0,0.0,89.5980075,1.0,19.713279541726436,74.0,48.324521779082396,341.7425305030534,287.6196,3
