section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
Hohe Acht,111.87568181818182,153.06539979123514,194.11694545454546,92.69161818181819,9.487164220754021,66.62605156791507,2.6363636363636362,31.20570197782007,84.35227272727273,56.638251290800895,409.66479546417906,1435.0519636363629,0
Kallenhardt,96.3739090909091,148.81457454384537,188.36916363636362,95.15150909090909,10.69928041680702,63.68703506526512,2.0,31.736761733299225,94.11434545454546,52.02568061017061,409.02476543605405,867.1549454545453,0
Hatzenbach,99.00747272727273,143.59852939357913,207.38605454545453,97.36184545454545,11.347710392378412,62.42692817868233,2.3636363636363638,32.77386519845874,79.57386363636364,53.54469056706382,495.2641107558584,1181.0213999999999,0
Pflanzgarten,108.47985454545454,157.05926725463925,205.25188181818183,90.8378,6.905756517829077,75.98168777257911,2.727272727272727,29.438558429115634,71.72727272727273,48.1641253108644,352.88826637971493,955.468690909091,0
Flugplatz,188.2512363636364,201.13668384066634,219.55306363636365,62.958999999999996,3.435784836378573,79.03745872631458,4.7272727272727275,23.98550136489889,58.29545454545455,38.05657684478091,192.5291303730347,483.8974727272729,1
Schumi S,156.85096363636364,167.5034588809001,185.00315454545455,2.2816454545454543,0.14781807557280116,85.45227305899398,3.909090909090909,29.787495685797953,62.125,42.03487210708323,235.36079096665887,374.4229363636363,1
Pflanzgarten II,197.63416363636364,208.9625492964683,221.20449090909094,0.9625636363636364,0.05983460925039873,91.86500713664196,4.545454545454546,18.625371551869453,50.6598,46.91366201847179,190.4370665906079,433.5999000000001,1
Fuchsroehre,173.76764545454546,222.79306461774698,253.52102727272725,18.502672727272728,0.2705113161388098,98.56339657833364,4.0,9.213202395516895,27.607954545454547,29.20782338747152,150.84380491969387,729.4176818181816,1
Bruennchen,109.81571818181818,132.37035780097597,160.1906090909091,87.59358181818182,10.505372520549168,60.390873532562495,2.6363636363636362,37.62782586406807,73.11363636363636,46.66776471438736,269.8469698362171,625.2994181818186,2
Ford Kurve,84.02657272727272,121.26559887567868,180.68901818181817,97.6827090909091,17.599218034519282,53.9568766231748,2.0,45.91784254634961,100.125,42.778218409620735,363.50426959579056,411.7527,2
Adenauer Forst,79.85946363636364,122.83858271652825,208.44724545454545,93.22638181818182,14.439436616137481,43.80956718157881,1.7272727272727273,46.340185553610326,102.6590909090909,62.73994810835227,369.0003591907957,462.7578545454544,2
Wehrseifen,73.09487272727273,114.08099370347604,181.3278,97.29055454545455,21.570271083439973,51.90116860178671,1.5454545454545454,50.6869113850968,113.86363636363636,58.75540145448399,343.22500740160064,355.93629090909104,2
T1+T2,51.244654545454544,105.10937500921442,237.26252727272728,100.0,27.114419185214967,50.26100120366208,1.0,63.26285899878304,129.5568181818182,46.819520305865176,455.9114293584544,436.60643636363636,2
Caracciola Karussell,77.44783636363637,113.9892733855158,169.1421,98.85917272727274,15.607256510938031,63.309647930115254,2.0,43.67873885361035,97.54545454545455,51.011604665055444,368.7673304158746,359.7364090909088,2
Breidscheid,106.47743636363636,128.21747259915216,188.12429999999998,98.60962727272727,18.622729824055554,59.21218504137985,2.4545454545454546,37.183024030995085,85.32954545454545,52.19287015398393,378.9784907961675,411.8285000000005,2
Galgenkopf,138.98263636363637,166.60130554475262,195.5714181818182,75.36541818181819,4.319208634722773,79.00007537771467,3.090909090909091,17.7524933832716,62.449572727272724,33.742940430475045,226.68665982553568,569.1333363636368,3
NGK Schikane,123.26237272727272,153.18202126973708,225.76416363636363,99.92869999999999,20.807711270584807,55.84877008065832,2.909090909090909,27.067650167057913,59.625,43.990915957218135,290.5995975127936,342.7266181818182,3
Mutkurve,81.72941818181818,166.58556573104008,231.1214909090909,98.46701818181819,13.624396016801292,71.57191392865738,2.0,30.98495763470693,91.04545454545455,43.41774719821975,304.56182025783596,1027.072163636364,3
Metzgesfeld,103.59420909090909,150.60200283293344,215.4788818181818,97.86095454545453,19.717183865674073,56.76452042218738,2.272727272727273,29.764993207570054,70.00568181818181,46.841731263823085,229.62952264964906,459.7606000000003,3
Lauda Kurve,109.28649999999999,159.2768601858923,211.9602909090909,97.71836363636363,19.161368317980944,64.08787630321262,2.727272727272727,31.56138726683179,78.89204545454545,41.86980645177478,271.10556263524865,461.73647272727266,3
Hohenrain,89.72791818181818,188.52411974079243,262.58001818181816,95.47237272727271,13.50719888595424,65.40801850417262,2.0,24.678033067778756,73.32457272727272,40.15875871722294,299.62993507128107,1004.8828818181821,3
Schwalbenschwanz,102.68627272727272,142.43594014035094,223.8429181818182,95.61496363636364,14.97504399692084,62.99526815842143,2.4545454545454546,29.040850209071042,75.35227272727273,38.52814625471771,236.89255175363903,759.8438181818187,3
Schwedenkreuz,100.8018,172.69272548688457,259.4796727272727,98.36008181818183,22.23935346042666,54.034078381010936,2.090909090909091,34.13946699386681,82.1590909090909,34.248181643683814,230.4937112883016,673.8044999999997,3
