section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T14,204.9668,217.10986393442622,251.6213,100.0,10.986818032786886,68.01028524590164,-1.0,28.303713239369,74.5,80.02151599819805,676.7670427449983,315.3744999999999,0
T3+T4,121.7975,143.00225,180.3769,100.0,17.53812638888889,44.93464027777778,4.0,40.34512206755842,98.5,85.8844552439495,409.23909950873247,251.04829999999993,1
T5+T6,122.7054,135.05982427184466,154.8409,100.0,9.343231067961165,49.4612572815534,4.0,47.08074623888978,92.6875,91.8519533991857,565.7039415633785,337.2063999999999,1
T8,151.7128,163.68505428571427,201.8158,100.0,28.862745714285715,30.48739142857143,5.0,22.624638440687075,75.3125,63.25143902287161,270.58172320515,135.23000000000002,1
T9,101.0986,125.52208208955223,165.3544,100.0,18.74743880597015,59.49663432835821,3.0,31.868993135654286,100.75,58.42645595695778,315.50694172383817,199.78700000000026,1
T15-T17,65.6901,124.5877644295302,229.9458,100.0,26.47980201342282,56.796947651006704,-1.0,51.77175853451707,144.5,69.96258050506853,777.5759659690217,446.1895999999997,2
T13,98.497,145.6364928104575,241.5579,100.0,22.342687581699348,59.115722222222225,-1.0,23.762106158353287,69.375,60.74220722095794,443.84464005080764,542.2114000000001,2
T1+T2,106.4622,157.1498584,272.0302,100.0,25.41804,44.150588799999994,-1.0,25.872403487519858,78.25,46.88512800507243,292.1830316834922,482.7238,2
T7,128.3436,168.37985234375,221.8357,46.6667,1.9240195312500001,86.3541671875,4.0,24.361614663895732,86.75,64.17060053391947,416.08693847343073,518.9719,3
T12,152.4681,188.846,218.5931,0.0,0.0,100.0,4.0,5.708659163542799,36.875,25.516575967231045,96.40783065558213,302.74850000000015,3
T10+T11,52.2621,103.55452843137256,206.8666,100.0,41.83006666666667,44.163783333333335,2.0,82.14139060098209,238.0,94.49496445054534,444.9577350036693,238.904,4
