section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T13,88.29759999999999,124.94705510575336,216.96040000000002,99.80391666666667,32.82560421951181,45.024475713447494,1.8333333333333333,34.638398525538875,100.35416666666667,58.19081108367025,320.39192712751804,206.10319999999993,0
T14,67.10154999999999,95.83256080279496,134.58585000000002,81.69933333333333,13.354142300992685,63.616072890943066,1.6666666666666667,44.09490171471057,134.6875,70.68289903805452,314.92214140198956,171.39936666666662,0
T17,89.92778333333332,116.95601165379885,169.2912,55.22875,4.427270604237325,66.72722258122307,2.0,33.12763336199132,103.73958333333333,42.91250278326686,302.87332959956683,282.9109833333334,0
T8+T9,77.19411666666666,107.78191875869892,186.55553333333333,99.15033333333334,21.3012313530544,52.11676690763928,1.6666666666666667,58.97346107635489,104.69791666666667,68.58972111093395,359.94787725081073,241.05658333333335,0
T11+T12,186.10283333333334,203.5919775993319,232.15075000000002,60.261433333333336,4.843355413977557,77.12318702346595,4.666666666666667,40.01187314735968,62.84896666666666,44.270584432248064,264.20861922348126,462.32046666666673,1
T4,146.80960000000002,160.4326926637299,180.22176666666667,60.392149999999994,12.260439887534593,32.575974481356354,3.1666666666666665,27.42621199194487,56.41146666666666,57.02142197848067,244.56461756167437,136.15666666666667,1
T2+T3,184.04925,212.00403426764044,238.3293666666667,84.5098,11.37834653152611,64.31041272084813,4.0,26.68275851705003,49.18228333333334,45.436479073009046,178.82183753690526,316.1181833333333,1
T1,166.34623333333334,191.9980804826591,243.36996666666667,90.39216666666665,11.508984533206254,72.0386101282171,3.8333333333333335,17.333066929211995,56.0052,23.848305890461177,176.9945323451627,435.0546166666666,1
T10,144.09476666666666,176.4175331316616,206.07055,0.0,0.0,98.24053686267435,3.0,19.869291901170463,50.93228333333334,24.937078488315404,126.60468764766001,275.09871666666663,2
T15,140.86366666666666,179.62148683980044,211.6273666666667,0.0,0.0,99.70882474747475,3.0,18.324876673149998,51.1875,22.99633649039289,126.68582840202366,305.3794,2
T5+T6,131.46918333333335,167.08414778327653,211.43410000000003,8.95425,0.3943814765734935,87.34254328642028,3.0,34.4641558405554,67.3854,36.70413425998609,204.67982409884942,391.24309999999997,2
T16,107.983,149.8977120578323,247.8332333333333,99.21568333333333,27.154347882450608,42.27600235135426,2.3333333333333335,32.96854255395575,91.125,52.402894907067065,264.1333587028435,300.12515,3
T7,131.53023333333334,170.30212694807946,257.702,96.20915000000001,17.647058409255294,64.6090095736862,3.0,25.10193709193121,68.875,42.537212316723476,254.18653359642667,444.8790833333334,3
