section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T17,83.5113625,104.15209366310724,142.430575,45.326795833333335,2.6092008739530246,71.74286799844556,2.5,25.21023917402195,80.70865833333333,25.945819001202448,153.97265191222996,283.8785375,0
T14,66.22257083333334,83.88206436209569,112.62557083333333,74.99999583333333,8.959819778118892,62.731798143676876,2.0,34.82620670818299,110.70833333333333,39.68236467075605,212.6031384487454,172.13750833333327,0
T8+T9,71.20114166666666,95.79059222009091,162.33755416666665,97.14052500000001,22.983424067366737,55.02522826346996,2.0833333333333335,49.2913145341473,93.125,43.960978885325154,272.02326785780093,244.19206250000002,0
T1,141.26103333333333,162.13796681560896,207.94709166666667,92.84313333333334,15.419304005730211,71.15106389319969,3.7916666666666665,16.345569333040313,51.666666666666664,18.537749083475816,138.33652451212882,436.55097499999994,1
T2+T3,155.4112291666667,179.36953405809246,203.2606625,92.5817,14.629950402549232,63.76166986800788,3.9166666666666665,21.279996190586928,41.916829166666666,30.624163736474085,122.63984440655565,315.7634208333333,1
T7,118.87064166666666,147.0688372266462,222.28548333333333,96.60130416666668,21.506872768157866,62.357205345913364,3.0,20.404752493756675,56.208333333333336,21.165836867747643,121.28399918623579,446.5626208333333,1
T11+T12,153.51370833333334,168.92886253438863,195.55930833333332,81.1437875,7.445226127083957,77.07545014294588,3.875,29.263527590075224,52.666666666666664,28.08019950615523,143.48580848421585,466.41163750000004,1
T15,117.35427083333333,148.71425565644105,177.43222916666664,0.0,0.0,99.58813832527653,3.0,12.405704129720393,33.833820833333334,15.137751767813699,72.35294518695811,307.6703625000001,2
T10,122.4581,147.98081905130076,173.23632083333334,0.0,0.0,99.2537708505332,3.0,14.243188927121665,38.20849583333334,18.89863520106213,106.4089142597566,275.9422583333333,2
T5+T6,115.322925,142.68037020164442,179.344375,14.542483333333335,0.35424300160798183,88.34240881645637,2.9583333333333335,27.6741307622046,61.79199166666667,26.515717774296533,134.42334782536813,392.71119999999996,2
T16,98.94171666666666,131.8149605636726,210.33671666666666,95.84967083333333,29.43503774183532,38.39081040703173,2.875,26.262760834936387,74.875,27.349284601120292,180.64212840153357,302.5210708333332,3
T13,77.35592916666667,109.19649873589412,183.04023333333336,97.30392083333334,33.88767585200494,40.61844550414141,2.1666666666666665,26.59379687385618,80.20833333333333,29.54811542809054,135.73955022503853,207.3466375,3
T4,125.65773333333334,138.58991222719848,155.319675,64.73855416666667,13.655333021073224,33.91071795886239,3.0,24.71440617896047,50.3754875,42.543951938116486,172.854749422498,137.12414583333333,3
