section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T14,119.33662,148.72485628866016,195.715265,97.05882,17.26710199317326,64.31840904557534,2.0,31.07962619484143,87.99375,48.264492659287015,298.05247335536245,263.9075000000001,0
T6,83.66483,141.43558093184987,241.982915,98.33333,24.870755277249835,58.991137769185194,1.05,32.8888774726694,105.053125,33.92511543400888,279.3798328095003,360.582075,0
T7+T8,77.04318,129.17168309505138,206.076145,97.392155,18.380503521368986,61.69079262991488,1.05,37.837137060475435,113.425,33.22424077239735,245.06126675175588,374.207865,0
T13,131.491945,155.88109556609945,176.75212000000002,4.039215,0.2272149737070357,85.20114266100978,2.0,18.27303048128254,66.1375,42.24840453361135,210.2969430668496,189.78905000000003,1
T3,124.106205,158.91680705467417,191.78645,0.0,0.0,96.77619209356553,1.75,15.865407616566293,54.48125,36.854625759659605,208.80181992376828,241.08633,1
T5,128.91470999999999,150.12121964524098,175.660705,2.039215,0.06049234042553191,89.32243300034202,2.0,24.406914587376182,66.772265,52.20832201842179,261.57950994071496,172.803055,1
T10+T11,153.612575,193.90798960242705,256.16808000000003,96.78431,27.793612694508568,47.54662253307899,2.9,21.47054762155502,66.91328,41.22232226837373,185.83401072639683,272.62195499999996,2
T1,127.95606000000001,161.80832535249903,229.61050999999998,97.41176,36.203235304371766,32.90538441130575,2.0,23.288687218081073,66.403515,41.632946787213314,200.63085581840616,180.75834500000002,2
T4,72.99649,103.38841851030111,186.992065,97.27450999999999,23.134943766279328,46.291088036669194,1.0,43.32923981068548,122.55625,54.526510597866796,300.01200208870654,224.180455,3
T2,90.08162999999999,105.42023492167274,136.183725,82.47057,15.860434323500765,47.58735635980902,1.2,34.23157777000578,94.3375,70.13699204435676,338.76554622404194,114.29183499999999,3
T12,67.29381,97.95444313213531,166.186005,93.666665,23.638318275587245,47.27569449762145,1.05,45.17107459688074,124.90625,48.45161339664809,243.24827938982654,176.7527749999999,3
