section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T14,94.62885,133.53099614994935,224.37625,100.0,30.9332426713948,46.554745035460996,2.0,29.759372646261127,88.0,45.72079067166911,231.48383559296934,224.40009999999984,0
T5,83.44015,127.3501408433735,210.3342,100.0,21.816726607482565,53.211518097653766,2.0,45.00882023370571,120.0,46.08148224780524,197.1400938243687,290.1187000000001,0
T4,204.8066,216.7121416136725,231.30005,0.0,0.0,43.428400675675675,5.0,16.70290049131472,62.0,28.21012439869937,104.55570375528544,195.44365000000005,1
T11,107.86605,120.17122372587826,144.04135000000002,16.07845,1.3087116279069768,61.670583151905,2.0,33.0378333521803,93.0,86.89387588082363,548.3449756216838,138.28945,2
T7+T8,92.72524999999999,121.34178230309072,190.2991,100.0,23.16462158524427,50.03703159272183,2.0,48.89485337178506,104.0,84.96574854461977,699.0035760114822,195.47125000000005,3
T9+T10,86.57204999999999,126.7995056402439,216.7773,100.0,28.028922696476965,40.80164010840109,2.0,60.092770565977865,113.0,66.04755843345318,478.4943919752445,249.12879999999996,3
T13,147.50895,171.76447455004393,225.89835,100.0,16.642652282704127,60.74474238366988,3.5,24.40929584239662,70.5,43.284193709238636,221.25108660781996,315.01945,4
T1,138.7198,161.7183410991637,223.64385,100.0,21.557500209080047,55.70839976105137,3.0,22.118279149621586,71.0,42.35964428065181,196.59615901041718,238.68185,4
T3,137.5067,156.53937344975054,198.74115,92.549,13.551350380137801,62.19858398669517,3.0,24.771102233575707,63.0,64.64217863731074,422.9803685188293,263.3576,4
