section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T14,91.73681111111111,130.5351010214648,226.62360555555557,99.52069999999999,31.866227355224137,44.371659686258724,1.6111111111111112,37.130281658042804,105.19791666666667,51.14981050135704,272.06446798182026,225.54986111111114,0
T5,81.62261666666667,125.77625644840562,213.49956666666668,99.91285555555555,23.256717968241954,54.658411601078086,1.2222222222222223,47.480631236174005,119.06597222222223,48.92783192655751,284.009712121515,288.6140055555556,0
T9+T10,86.81832777777778,125.2873341773348,218.03149444444443,99.62962777777778,28.083465093481404,41.35324304568206,1.2777777777777777,56.41594050935321,104.73611111111111,63.050058462336615,433.31874352594787,246.94668888888887,0
T4,202.50374444444444,212.59909262550252,233.56009444444442,33.92156666666667,4.3435206543560865,50.23225448867114,4.0,15.35797820425004,62.94444444444444,30.119044443209418,127.37900933250961,194.48306111111114,1
T3,136.84841111111112,157.74964879063324,190.16302222222222,91.78648888888888,11.408175207738488,63.894127340088,2.5,26.289563056533307,79.45833333333333,44.281496639163485,229.37560945439677,260.9705777777778,2
T13,142.82655,171.12115865249632,228.72595555555557,97.97385555555555,15.44717015147733,62.429136347428376,2.6666666666666665,25.59802290517355,71.35069444444444,41.676446829532765,225.56002433767384,315.9967222222223,2
T1,136.98236111111112,160.0674446883028,222.22137777777778,99.12853888888888,22.310345298746384,53.30675133007763,2.2777777777777777,27.600186471345026,76.86458333333333,48.0981924894774,254.6897012279525,236.71690555555557,2
T11,106.09682777777778,121.38373195855895,148.59616666666668,20.54466111111111,2.102616235221537,64.86531349083197,1.7222222222222223,29.804368167402263,86.42361111111111,62.73552165106643,348.5430663520697,136.6894722222222,3
T7+T8,88.72274444444444,120.4578443733819,188.72866666666667,98.47494444444445,25.521700262613777,52.203890255091835,1.1111111111111112,44.60617070255449,95.56597222222223,67.9441659595439,368.62031622408506,195.50921111111109,3
