section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T4,102.10357745098038,133.19837112873753,189.2299,92.17224019607842,14.113129728907056,62.76109828422218,1.9705882352941178,27.21491263179024,80.02481666666667,36.51670467485868,238.89257534102762,326.0094911764706,0
T3,107.00336960784313,133.83725373118045,166.25661274509804,88.93118235294118,12.704366336606864,67.6937027405925,2.019607843137255,24.791855681353194,75.19247843137255,39.93329006668631,274.3608625231877,253.71179019607845,0
T8,111.89059509803923,138.07340433425972,179.55223921568626,90.2076137254902,16.688770497370008,64.34939925433703,2.049019607843137,26.755357483196757,75.38143235294118,40.8250492177906,237.87833247486097,233.98218235294118,0
T1,133.30184215686273,165.75887183160287,226.6697039215686,91.38792647058823,17.695855504750995,58.26546839530329,2.6862745098039214,21.682184182175725,67.48410784313725,37.89446723858385,223.84577111572887,356.8475294117647,1
T6,131.18719803921567,154.21968704857713,195.73255784313724,91.48020000000001,15.849624914810168,60.64828727591136,2.696078431372549,24.43613064045924,71.78638137254902,42.24868895912901,246.75738761555195,228.0081823529412,1
T5,156.6595882352941,183.44578945388363,240.13713823529412,92.11072647058823,14.400062714461674,62.04714996490055,3.411764705882353,21.987043737817096,61.93738529411765,34.31172857640195,193.603916710646,336.4864558823529,1
T9,131.47209901960784,160.143296214309,210.42894411764706,94.55978823529412,16.727185636627027,64.14903614522949,2.7058823529411766,21.99910901026833,68.0010705882353,34.74130047729963,210.40979103780714,301.0465794117647,1
T2,71.2183431372549,108.23264707653375,188.4307480392157,97.75855490196079,22.479920801465163,51.984648455205914,1.2549019607843137,44.92665611051522,119.60600490196079,45.138144157354,294.8499423943381,244.92184999999998,2
T7,137.7413156862745,159.20141449518448,203.50695392156862,90.36139705882353,17.940371229817067,58.09677500076078,2.7254901960784315,18.998358341711533,60.44515882352942,51.58248234019317,689.2588296521237,211.26733921568626,3
