section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T12,151.4763,169.80318958333334,198.5504,100.0,10.3431375,66.3153375,4.0,28.458706861766785,73.0,33.01362840324544,177.11134175468513,297.65840000000026,0
T10,102.8,130.2635891891892,184.8554,100.0,16.703764864864866,58.22998648648649,3.0,22.492752795694955,76.0,46.86056292263742,256.161674165976,264.27109999999993,1
T8,108.0644,146.2013294117647,217.9217,100.0,15.809305882352941,67.49709607843137,2.0,22.180032782843394,74.0,29.113237339187524,112.65231145070689,411.06749999999965,1
T9,105.6916,146.8019666666667,229.572,100.0,27.65208974358974,58.58218461538461,2.0,26.029829235307542,82.0,36.265915277874285,237.1156640659474,312.60369999999966,1
T11,168.7419,181.88158780487805,197.261,46.2745,2.639885365853659,69.40217804878048,4.0,17.863370783238288,58.0,41.42457403239889,152.75726923544778,283.1912000000002,2
T5,161.9287,178.57388214285714,261.7762,100.0,22.60504107142857,49.61484464285714,4.0,28.349417962963408,52.0,60.3503991375905,316.4673479712003,356.18270000000007,3
T7,117.8836,158.1143548387097,221.0269,100.0,21.35357419354839,59.02591774193548,3.0,26.99471765400663,92.0,54.39570631826392,402.7498342419377,391.44180000000006,4
T1,120.9354,164.2922025974026,249.0425,100.0,32.23835064935065,56.455293506493504,3.0,29.46824090425226,74.0,44.90729282333652,367.0843357117803,315.56449999999995,4
T2-T4,181.0559,225.7512541401274,254.6349,0.0,0.0,99.6078,4.0,15.692592881906148,34.0,22.436816358686993,119.88192241504413,989.3046,5
