section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T11,148.9642,156.54925476483595,169.71525263157895,39.195042105263155,3.8961613964729787,67.40939185807561,2.9473684210526314,18.702435830157423,57.21093684210527,61.081363633103045,288.30597432022756,130.64441578947367,0
T2+T3,127.793155,149.88290158576024,167.299905,66.490195,4.787656761911342,93.15598890804816,2.0,26.31602734064443,45.3,46.89553284833762,178.2402210247514,176.33453500000002,0
T4,109.43923500000001,126.09209835603583,154.6189,66.19606999999999,6.1639007965516575,65.24990551861734,2.15,20.79258902846633,61.90039,42.456092791825526,226.72583175124436,188.83281,0
T8,73.80427894736842,100.93819470397693,154.35745263157895,97.11042631578947,46.385647979273166,10.082189513693752,1.263157894736842,35.78113501748228,105.10526315789474,47.54989708815819,164.38686907581376,77.7709631578948,1
T12,78.30488421052631,114.4669757242877,185.83039473684212,99.2776052631579,20.965461022855578,60.118340991922054,1.3157894736842106,32.78340001470841,96.78947368421052,41.64025138334627,292.5824186604248,261.72227894736847,2
T10,80.76520000000001,117.94850374706577,208.7406105263158,99.07120526315789,27.927186190420002,50.62244792922846,1.4210526315789473,32.126272203402,89.15789473684211,47.1246647096011,285.935531018416,242.20771578947364,2
T6,101.55681,120.79668949336471,176.82001499999998,98.92157,23.707180695919007,48.66615626141973,2.0,20.619659319974073,66.35078,49.59606248436718,256.55945965364566,164.74744500000003,2
T1,74.980925,116.07171363134236,230.81712000000002,100.0,33.74178412680586,43.68325526583058,1.3,32.55249037642316,95.1,51.95368492706183,327.9896697062418,229.299345,2
T9,215.2738736842105,220.78760013371155,225.03042105263157,0.0,0.0,98.52376779939445,4.947368421052632,12.673520948492884,40.15871578947368,32.80849224053344,139.10089460836835,214.59364210526311,3
T5,165.60044,179.59293235969213,211.934465,81.64706,6.993534355005577,63.082050520337944,3.75,17.9360348295181,57.350390000000004,33.80921643137648,196.78950166745844,326.56982500000004,4
T7,142.0908105263158,160.8496024134888,184.14106315789473,80.14446842105262,3.86505241702028,72.18902508628582,2.8947368421052633,32.07615374389686,61.52713684210526,42.123721745148806,349.66703757904924,440.9991526315789,4
