section,speed_min,speed_mean,speed_max,brake_max,brake_mean,throttle_mean,gear_min,steering_std,steering_angle_max,hand_speed_mean,hand_speed_max,curve_length,cluster
T3,117.70300000000002,166.3517901536643,227.72056666666666,100.0,42.790803120567375,36.584710768321514,2.3333333333333335,19.02340843217452,62.770833333333336,45.07292006060545,207.6091276421637,183.57906666666668,0
T6,111.64266666666667,125.32815019157088,150.67523333333335,0.0,0.0,74.59555110405324,2.0,18.8727546171631,73.5625,52.402758704012136,209.5285247377832,164.79380000000006,1
T10,94.28803333333333,124.40765187784275,180.35403333333332,80.26143333333333,12.96567203811999,51.43772971843188,2.0,28.07225120587098,85.41666666666667,54.70792282179159,359.84220898521204,259.73313333333317,2
T13,68.34513333333332,103.60994359862957,142.1505,88.75816666666667,10.513931996978762,66.6178429692051,1.0,56.924398341287116,119.85416666666667,71.47849928765426,615.0591463218603,250.4916333333334,2
T4,90.18593333333332,102.72983600595622,123.06149999999998,74.24836666666666,9.902578112431305,49.50526169598723,1.6666666666666667,38.21360447160913,84.0625,75.691306719997,334.8846627103967,113.9834,2
T5,72.29723333333334,86.82156123136123,107.3396,60.653600000000004,13.427035052910052,50.678581505531504,1.0,37.49588861622284,105.45833333333333,79.64855833319352,275.4499187646222,84.46440000000007,2
T11,150.85323333333335,181.82194331876136,205.64329999999998,0.0,0.0,99.62960111111111,2.6666666666666665,9.556822690270847,28.67186666666667,27.637945191243787,138.1281987919419,253.00953333333322,3
T7,169.32936666666666,186.70304781179138,204.30813333333333,0.0,0.0,99.73853333333334,3.0,11.816906525868568,40.3125,35.643193321867045,158.36191425875333,206.38673333333327,3
T8,222.09,240.8685443922171,280.84993333333335,84.183,6.947090487455196,70.17472854480286,5.0,18.1247319897694,45.770833333333336,33.9989573088393,117.74125358385116,408.9291,4
T1,118.8856,167.32900209748985,252.79876666666667,99.60783333333332,20.13403577082429,66.33724847825458,2.6666666666666665,31.995420845601007,74.54426666666667,46.713074366143395,297.80993510956245,483.30989999999997,5
T9,124.4017,146.93817852474322,224.93579999999997,96.99346666666668,13.957871368547417,46.720746732026136,3.0,22.944268887182016,79.125,38.04564784488578,264.5097223689067,391.7030999999997,5
